Datetime,Device Code,Direction
2023-04-13T06:37:19Z,RT029302,Exit
2023-04-13T06:38:06Z,LBCTR,Exit
2023-04-13T06:38:56Z,RT046206,Exit
2023-04-13T06:39:22Z,RT046205,Entry
2023-04-13T06:39:37Z,RT061801,Entry
2023-04-13T06:40:15Z,RT046205,Entry
2023-04-13T06:40:32Z,RT046205,Entry
2023-04-13T06:40:50Z,RT061805,Entry
2023-04-13T06:41:11Z,LBCTR,Entry
2023-04-13T06:41:15Z,RT046201,Entry
2023-04-13T06:41:24Z,LBCTR,Entry
2023-04-13T06:41:33Z,RT046206,Exit
2023-04-13T06:41:59Z,RT046205,Entry
2023-04-13T06:42:04Z,LBCTR,Entry
2023-04-13T06:42:25Z,RT029305,Entry
2023-04-13T06:42:31Z,RT046205,Entry
2023-04-13T06:42:42Z,LBCHN,Exit
2023-04-13T06:42:51Z,RT061801,Entry
2023-04-13T06:42:55Z,RT046206,Exit
2023-04-13T06:44:24Z,RT029301,Entry
2023-04-13T06:44:25Z,RT061801,Entry
2023-04-13T06:44:53Z,LBCHN,Entry
2023-04-13T06:44:54Z,LBCTR,Exit
2023-04-13T06:46:15Z,RT046206,Exit
2023-04-13T06:46:26Z,RT061806,Exit
2023-04-13T06:46:27Z,RT046204,Exit
2023-04-13T06:46:54Z,RT061806,Exit
2023-04-13T06:46:56Z,RT061801,Entry
2023-04-13T06:47:16Z,RT061805,Entry
2023-04-13T06:48:01Z,RT061806,Exit
2023-04-13T06:48:01Z,LBCTR,Exit
2023-04-13T06:48:03Z,RT046206,Exit
2023-04-13T06:48:53Z,LBCTR,Entry
2023-04-13T06:49:03Z,RT046206,Exit
2023-04-13T06:49:41Z,RT029305,Entry
2023-04-13T06:50:37Z,RT061801,Entry
2023-04-13T06:50:38Z,RT046206,Exit
2023-04-13T06:51:44Z,LBCTR,Exit
2023-04-13T06:52:47Z,RT046204,Exit
2023-04-13T06:53:25Z,RT061806,Exit
2023-04-13T06:53:44Z,RT046204,Exit
2023-04-13T06:53:56Z,RT061805,Entry
2023-04-13T06:54:20Z,RT061805,Entry
2023-04-13T06:57:37Z,RT046204,Exit
2023-04-13T06:57:55Z,RT029302,Exit
2023-04-13T06:58:16Z,RT029302,Exit
2023-04-13T06:59:09Z,RT029305,Entry
2023-04-13T06:59:20Z,RT046201,Entry
2023-04-13T06:59:27Z,LBCTR,Exit
2023-04-13T06:59:54Z,RT046206,Exit
2023-04-13T07:00:40Z,RT046201,Entry
2023-04-13T07:00:44Z,RT046205,Entry
2023-04-13T07:02:11Z,RT061805,Entry
2023-04-13T07:04:11Z,RT061806,Exit
2023-04-13T07:04:19Z,LBCTR,Exit
2023-04-13T07:05:09Z,RT061802,Exit
2023-04-13T07:06:52Z,RT061805,Entry
2023-04-13T07:07:19Z,LBCTR,Entry
2023-04-13T07:07:50Z,RT029302,Exit
2023-04-13T07:08:31Z,RT061805,Entry
2023-04-13T07:08:36Z,RT046205,Entry
2023-04-13T07:09:36Z,RT061806,Exit
2023-04-13T07:09:46Z,LBCTR,Exit
2023-04-13T07:10:42Z,RT061806,Exit
2023-04-13T07:11:13Z,RT029301,Entry
2023-04-13T07:12:00Z,LBCTR,Exit
2023-04-13T07:12:04Z,RT061801,Entry
2023-04-13T07:12:48Z,RT061805,Entry
2023-04-13T07:13:15Z,RT061806,Exit
2023-04-13T07:13:58Z,LBCHN,Exit
2023-04-13T07:15:36Z,RT061806,Exit
2023-04-13T07:15:46Z,LBCHN,Exit
2023-04-13T07:16:00Z,RT061802,Exit
2023-04-13T07:16:54Z,RT046206,Exit
2023-04-13T07:16:55Z,RT061801,Entry
2023-04-13T07:17:12Z,LBCTR,Exit
2023-04-13T07:17:23Z,RT046205,Entry
2023-04-13T07:17:24Z,LBCTR,Entry
2023-04-13T07:18:08Z,LBCTR,Exit
2023-04-13T07:21:11Z,RT061805,Entry
2023-04-13T07:21:16Z,RT061805,Entry
2023-04-13T07:22:49Z,RT029301,Entry
2023-04-13T07:23:38Z,LBCTR,Exit
2023-04-13T07:24:23Z,RT029302,Exit
2023-04-13T07:24:52Z,LBCTR,Exit
2023-04-13T07:25:09Z,RT061806,Exit
2023-04-13T07:25:16Z,RT029305,Entry
2023-04-13T07:25:41Z,RT046204,Exit
2023-04-13T07:26:31Z,LBCHN,Exit
2023-04-13T07:26:51Z,RT061801,Entry
2023-04-13T07:27:16Z,RT046205,Entry
2023-04-13T07:27:36Z,LBCTR,Exit
2023-04-13T07:28:06Z,RT061802,Exit
2023-04-13T07:28:22Z,RT061806,Exit
2023-04-13T07:28:48Z,RT046205,Entry
2023-04-13T07:28:57Z,RT061801,Entry
2023-04-13T07:29:28Z,RT029302,Exit
2023-04-13T07:29:53Z,LBCTR,Entry
2023-04-13T07:30:03Z,RT029301,Entry
2023-04-13T07:30:19Z,RT061801,Entry
2023-04-13T07:30:33Z,LBCTR,Exit
2023-04-13T07:32:48Z,RT061801,Entry
2023-04-13T07:33:12Z,RT061805,Entry
2023-04-13T07:33:28Z,RT029302,Exit
2023-04-13T07:34:16Z,LBCTR,Entry
2023-04-13T07:34:35Z,LBCTR,Exit
2023-04-13T07:34:51Z,RT046204,Exit
2023-04-13T07:35:16Z,RT061801,Entry
2023-04-13T07:36:10Z,RT046206,Exit
2023-04-13T07:36:49Z,RT029301,Entry
2023-04-13T07:36:54Z,LBCTR,Exit
2023-04-13T07:37:19Z,RT061802,Exit
2023-04-13T07:37:26Z,RT061801,Entry
2023-04-13T07:37:37Z,RT061806,Exit
2023-04-13T07:38:13Z,LBCTR,Entry
2023-04-13T07:38:37Z,RT046206,Exit
2023-04-13T07:39:22Z,RT046205,Entry
2023-04-13T07:39:22Z,RT046204,Exit
2023-04-13T07:41:07Z,RT046201,Entry
2023-04-13T07:41:35Z,LBCTR,Exit
2023-04-13T07:42:08Z,RT046201,Entry
2023-04-13T07:42:27Z,RT046205,Entry
2023-04-13T07:42:29Z,LBCTR,Exit
2023-04-13T07:42:47Z,RT061801,Entry
2023-04-13T07:42:59Z,RT046206,Exit
2023-04-13T07:43:42Z,RT061802,Exit
2023-04-13T07:45:01Z,LBCTR,Entry
2023-04-13T07:45:03Z,RT029301,Entry
2023-04-13T07:46:01Z,RT046205,Entry
2023-04-13T07:46:30Z,LBCTR,Exit
2023-04-13T07:47:41Z,RT046204,Exit
2023-04-13T07:49:06Z,LBCTR,Exit
2023-04-13T07:49:08Z,LBCTR,Entry
2023-04-13T07:49:20Z,RT046201,Entry
2023-04-13T07:50:06Z,RT046205,Entry
2023-04-13T07:50:07Z,RT061801,Entry
2023-04-13T07:50:42Z,LBCTR,Exit
2023-04-13T07:50:53Z,RT046206,Exit
2023-04-13T07:51:29Z,RT046201,Entry
2023-04-13T07:51:36Z,RT046201,Entry
2023-04-13T07:53:58Z,RT029301,Entry
2023-04-13T07:54:02Z,RT061801,Entry
2023-04-13T07:54:05Z,RT029302,Exit
2023-04-13T07:54:40Z,LBCTR,Exit
2023-04-13T07:54:42Z,RT061806,Exit
2023-04-13T07:55:21Z,RT046204,Exit
2023-04-13T07:55:23Z,RT061802,Exit
2023-04-13T07:55:41Z,RT061806,Exit
2023-04-13T07:57:13Z,RT061806,Exit
2023-04-13T07:57:26Z,RT046204,Exit
2023-04-13T07:57:46Z,RT061802,Exit
2023-04-13T07:58:50Z,RT046204,Exit
2023-04-13T07:59:07Z,RT029301,Entry
2023-04-13T07:59:08Z,RT061806,Exit
2023-04-13T07:59:09Z,RT046205,Entry
2023-04-13T08:00:02Z,RT046204,Exit
2023-04-13T08:00:44Z,RT029305,Entry
2023-04-13T08:01:02Z,LBCTR,Entry
2023-04-13T08:01:32Z,RT046206,Exit
2023-04-13T08:01:36Z,RT061806,Exit
2023-04-13T08:01:51Z,RT061802,Exit
2023-04-13T08:02:34Z,RT029301,Entry
2023-04-13T08:03:02Z,RT061805,Entry
2023-04-13T08:03:03Z,LBCTR,Exit
2023-04-13T08:03:26Z,RT061802,Exit
2023-04-13T08:03:48Z,RT046205,Entry
2023-04-13T08:04:44Z,LBCTR,Exit
2023-04-13T08:04:55Z,LBCTR,Exit
2023-04-13T08:05:11Z,RT061802,Exit
2023-04-13T08:05:29Z,LBCHN,Exit
2023-04-13T08:05:40Z,RT061802,Exit
2023-04-13T08:06:42Z,RT046204,Exit
2023-04-13T08:07:21Z,RT061806,Exit
2023-04-13T08:08:05Z,RT046201,Entry
2023-04-13T08:08:38Z,RT046206,Exit
2023-04-13T08:09:06Z,LBCTR,Exit
2023-04-13T08:09:09Z,RT046205,Entry
2023-04-13T08:09:11Z,LBCTR,Exit
2023-04-13T08:10:04Z,LBCHN,Entry
2023-04-13T08:10:06Z,RT029306,Exit
2023-04-13T08:10:37Z,RT061805,Entry
2023-04-13T08:10:56Z,RT029301,Entry
2023-04-13T08:11:28Z,RT029302,Exit
2023-04-13T08:12:00Z,RT029306,Exit
2023-04-13T08:12:02Z,RT029301,Entry
2023-04-13T08:14:59Z,RT061802,Exit
2023-04-13T08:15:24Z,RT061806,Exit
2023-04-13T08:15:34Z,LBCTR,Exit
2023-04-13T08:15:55Z,RT029306,Exit
2023-04-13T08:17:52Z,LBCTR,Exit
2023-04-13T08:19:12Z,RT029301,Entry
2023-04-13T08:19:26Z,RT046206,Exit
2023-04-13T08:20:24Z,RT046204,Exit
2023-04-13T08:22:35Z,RT029301,Entry
2023-04-13T08:23:14Z,RT046205,Entry
2023-04-13T08:24:16Z,RT046204,Exit
2023-04-13T08:24:37Z,RT046205,Entry
2023-04-13T08:25:58Z,LBCTR,Exit
2023-04-13T08:27:37Z,RT061801,Entry
2023-04-13T08:28:43Z,RT061805,Entry
2023-04-13T08:29:01Z,LBCHN,Exit
2023-04-13T08:29:28Z,RT029301,Entry
2023-04-13T08:29:33Z,RT029306,Exit
2023-04-13T08:31:37Z,LBCTR,Entry
2023-04-13T08:34:15Z,RT061806,Exit
2023-04-13T08:35:16Z,LBCTR,Exit
2023-04-13T08:35:20Z,LBCTR,Entry
2023-04-13T08:37:34Z,LBCTR,Exit
2023-04-13T08:37:42Z,RT061802,Exit
2023-04-13T08:37:46Z,RT046206,Exit
2023-04-13T08:37:55Z,RT061805,Entry
2023-04-13T08:39:38Z,RT029302,Exit
2023-04-13T08:40:10Z,RT046206,Exit
2023-04-13T08:40:37Z,LBCTR,Exit
2023-04-13T08:41:33Z,RT029302,Exit
2023-04-13T08:42:06Z,RT029302,Exit
2023-04-13T08:42:45Z,RT061806,Exit
2023-04-13T08:42:50Z,RT061806,Exit
2023-04-13T08:43:16Z,RT029301,Entry
2023-04-13T08:43:23Z,RT061801,Entry
2023-04-13T08:44:02Z,RT029301,Entry
2023-04-13T08:44:04Z,RT029306,Exit
2023-04-13T08:44:20Z,RT046205,Entry
2023-04-13T08:44:31Z,LBCTR,Exit
2023-04-13T08:44:36Z,LBCTR,Entry
2023-04-13T08:45:09Z,RT046206,Exit
2023-04-13T08:45:49Z,LBCTR,Exit
2023-04-13T08:45:56Z,LBCTR,Exit
2023-04-13T08:46:00Z,RT061806,Exit
2023-04-13T08:47:14Z,RT061805,Entry
2023-04-13T08:47:49Z,RT061805,Entry
2023-04-13T08:48:12Z,LBCTR,Exit
2023-04-13T08:49:35Z,LBCTR,Exit
2023-04-13T08:49:53Z,RT061805,Entry
2023-04-13T08:50:09Z,RT061805,Entry
2023-04-13T08:50:45Z,RT061806,Exit
2023-04-13T08:50:46Z,RT046206,Exit
2023-04-13T08:51:25Z,RT029302,Exit
2023-04-13T08:51:32Z,RT061806,Exit
2023-04-13T08:51:32Z,LBCTR,Entry
2023-04-13T08:51:45Z,LBCTR,Entry
2023-04-13T08:52:18Z,LBCTR,Entry
2023-04-13T08:53:24Z,RT061805,Entry
2023-04-13T08:54:17Z,RT061801,Entry
2023-04-13T08:54:31Z,RT029302,Exit
2023-04-13T08:54:40Z,LBCHN,Exit
2023-04-13T08:55:59Z,LBCTR,Exit
2023-04-13T08:56:57Z,RT061806,Exit
2023-04-13T08:56:57Z,LBCTR,Exit
2023-04-13T08:57:13Z,RT061802,Exit
2023-04-13T08:57:39Z,RT061801,Entry
2023-04-13T08:57:45Z,RT061806,Exit
2023-04-13T08:57:49Z,LBCHN,Exit
2023-04-13T08:58:20Z,LBCTR,Exit
2023-04-13T08:58:35Z,RT061805,Entry
2023-04-13T08:58:41Z,RT061806,Exit
2023-04-13T08:58:53Z,RT046204,Exit
2023-04-13T08:59:27Z,LBCTR,Entry
2023-04-13T09:01:26Z,RT046206,Exit
2023-04-13T09:01:33Z,RT061801,Entry
2023-04-13T09:02:32Z,RT046205,Entry
2023-04-13T09:02:53Z,RT029306,Exit
2023-04-13T09:03:27Z,LBCTR,Entry
2023-04-13T09:03:50Z,RT061802,Exit
2023-04-13T09:04:07Z,RT029302,Exit
2023-04-13T09:04:13Z,RT061805,Entry
2023-04-13T09:05:02Z,RT061801,Entry
2023-04-13T09:06:24Z,RT061805,Entry
2023-04-13T09:07:12Z,RT046204,Exit
2023-04-13T09:07:24Z,LBCTR,Entry
2023-04-13T09:07:53Z,LBCTR,Exit
2023-04-13T09:09:20Z,RT046208,Exit
2023-04-13T09:09:25Z,LBCTR,Exit
2023-04-13T09:10:19Z,RT029301,Entry
2023-04-13T09:10:36Z,RT046205,Entry
2023-04-13T09:10:59Z,RT061802,Exit
2023-04-13T09:11:08Z,RT046206,Exit
2023-04-13T09:11:20Z,RT029302,Exit
2023-04-13T09:12:01Z,RT029302,Exit
2023-04-13T09:13:13Z,RT046201,Entry
2023-04-13T09:13:25Z,LBCTR,Exit
2023-04-13T09:13:32Z,RT046201,Entry
2023-04-13T09:14:10Z,RT029302,Exit
2023-04-13T09:14:15Z,LBCTR,Exit
2023-04-13T09:15:18Z,RT046206,Exit
2023-04-13T09:15:28Z,RT046201,Entry
2023-04-13T09:15:56Z,LBCTR,Exit
2023-04-13T09:16:25Z,RT029305,Entry
2023-04-13T09:17:33Z,LBCTR,Entry
2023-04-13T09:17:37Z,LBCTR,Exit
2023-04-13T09:19:55Z,RT061805,Entry
2023-04-13T09:21:03Z,RT061801,Entry
2023-04-13T09:21:13Z,RT061806,Exit
2023-04-13T09:21:15Z,RT046206,Exit
2023-04-13T09:21:43Z,RT046204,Exit
2023-04-13T09:21:45Z,RT046201,Entry
2023-04-13T09:22:45Z,RT061802,Exit
2023-04-13T09:24:27Z,RT046204,Exit
2023-04-13T09:24:39Z,RT061805,Entry
2023-04-13T09:24:40Z,RT046206,Exit
2023-04-13T09:26:20Z,RT046201,Entry
2023-04-13T09:26:33Z,RT061805,Entry
2023-04-13T09:28:07Z,LBCTR,Exit
2023-04-13T09:28:23Z,RT061805,Entry
2023-04-13T09:29:44Z,RT061806,Exit
2023-04-13T09:31:12Z,RT046201,Entry
2023-04-13T09:32:27Z,RT029302,Exit
2023-04-13T09:32:57Z,RT029305,Entry
2023-04-13T09:33:05Z,RT046201,Entry
2023-04-13T09:34:14Z,RT029306,Exit
2023-04-13T09:34:39Z,RT046206,Exit
2023-04-13T09:36:02Z,RT046201,Entry
2023-04-13T09:36:14Z,LBCTR,Entry
2023-04-13T09:36:15Z,RT029302,Exit
2023-04-13T09:36:31Z,RT046204,Exit
2023-04-13T09:36:38Z,RT046204,Exit
2023-04-13T09:36:57Z,RT046205,Entry
2023-04-13T09:37:12Z,RT061801,Entry
2023-04-13T09:37:21Z,RT046201,Entry
2023-04-13T09:37:23Z,RT046204,Exit
2023-04-13T09:37:48Z,LBCTR,Entry
2023-04-13T09:37:51Z,RT061805,Entry
2023-04-13T09:38:02Z,RT046206,Exit
2023-04-13T09:38:36Z,RT046204,Exit
2023-04-13T09:39:19Z,RT061806,Exit
2023-04-13T09:40:32Z,RT061806,Exit
2023-04-13T09:40:32Z,RT061802,Exit
2023-04-13T09:41:07Z,LBCTR,Exit
2023-04-13T09:41:46Z,RT061802,Exit
2023-04-13T09:41:50Z,RT061805,Entry
2023-04-13T09:41:58Z,LBCHN,Exit
2023-04-13T09:42:43Z,LBCTR,Entry
2023-04-13T09:43:41Z,RT046204,Exit
2023-04-13T09:44:41Z,RT029302,Exit
2023-04-13T09:45:11Z,RT029301,Entry
2023-04-13T09:45:11Z,LBCTR,Exit
2023-04-13T09:45:14Z,RT061802,Exit
2023-04-13T09:46:27Z,RT061806,Exit
2023-04-13T09:46:38Z,RT046206,Exit
2023-04-13T09:47:07Z,RT061805,Entry
2023-04-13T09:47:07Z,LBCTR,Exit
2023-04-13T09:47:31Z,RT061802,Exit
2023-04-13T09:48:11Z,LBCHN,Exit
2023-04-13T09:48:56Z,RT061801,Entry
2023-04-13T09:48:57Z,RT029301,Entry
2023-04-13T09:49:03Z,LBCHN,Exit
2023-04-13T09:49:29Z,RT061801,Entry
2023-04-13T09:49:33Z,RT046201,Entry
2023-04-13T09:49:42Z,RT046205,Entry
2023-04-13T09:50:45Z,LBCTR,Entry
2023-04-13T09:51:13Z,LBCHN,Entry
2023-04-13T09:51:53Z,RT029302,Exit
2023-04-13T09:51:57Z,RT061801,Entry
2023-04-13T09:52:37Z,RT061802,Exit
2023-04-13T09:52:48Z,RT061805,Entry
2023-04-13T09:53:35Z,RT061802,Exit
2023-04-13T09:53:42Z,LBCTR,Exit
2023-04-13T09:53:53Z,LBCTR,Exit
2023-04-13T09:53:57Z,RT061801,Entry
2023-04-13T09:54:06Z,RT061802,Exit
2023-04-13T09:54:20Z,RT061801,Entry
2023-04-13T09:54:30Z,RT061806,Exit
2023-04-13T09:55:01Z,LBCHN,Exit
2023-04-13T09:55:44Z,RT046205,Entry
2023-04-13T09:56:24Z,RT046204,Exit
2023-04-13T09:56:51Z,RT046204,Exit
2023-04-13T09:56:54Z,LBCTR,Exit
2023-04-13T09:57:00Z,LBCTR,Exit
2023-04-13T09:57:03Z,LBCTR,Entry
2023-04-13T09:57:44Z,RT046206,Exit
2023-04-13T09:58:07Z,RT029305,Entry
2023-04-13T09:58:31Z,RT061806,Exit
2023-04-13T09:58:43Z,RT029306,Exit
2023-04-13T09:58:48Z,RT029302,Exit
2023-04-13T10:00:27Z,RT061806,Exit
2023-04-13T10:00:49Z,LBCTR,Entry
2023-04-13T10:01:28Z,RT061801,Entry
2023-04-13T10:02:01Z,RT029302,Exit
2023-04-13T10:02:08Z,RT061806,Exit
2023-04-13T10:02:31Z,RT061806,Exit
2023-04-13T10:03:31Z,RT029305,Entry
2023-04-13T10:03:36Z,RT046201,Entry
2023-04-13T10:04:54Z,RT029301,Entry
2023-04-13T10:05:05Z,RT029305,Entry
2023-04-13T10:05:14Z,RT046201,Entry
2023-04-13T10:06:03Z,RT029302,Exit
2023-04-13T10:07:49Z,RT046206,Exit
2023-04-13T10:08:34Z,RT029302,Exit
2023-04-13T10:09:53Z,RT061805,Entry
2023-04-13T10:10:19Z,RT046204,Exit
2023-04-13T10:10:35Z,RT046206,Exit
2023-04-13T10:10:38Z,RT046201,Entry
2023-04-13T10:11:11Z,RT061802,Exit
2023-04-13T10:11:30Z,RT046204,Exit
2023-04-13T10:11:47Z,RT046206,Exit
2023-04-13T10:11:58Z,RT061806,Exit
2023-04-13T10:12:04Z,LBCTR,Exit
2023-04-13T10:12:26Z,RT061806,Exit
2023-04-13T10:13:13Z,LBCTR,Exit
2023-04-13T10:14:07Z,RT061802,Exit
2023-04-13T10:14:24Z,LBCTR,Exit
2023-04-13T10:14:53Z,RT046205,Entry
2023-04-13T10:15:09Z,LBCTR,Exit
2023-04-13T10:15:29Z,RT029301,Entry
2023-04-13T10:16:32Z,LBCHN,Entry
2023-04-13T10:16:41Z,RT029302,Exit
2023-04-13T10:17:06Z,LBCTR,Entry
2023-04-13T10:17:11Z,LBCTR,Exit
2023-04-13T10:20:08Z,LBCTR,Entry
2023-04-13T10:20:15Z,LBCTR,Exit
2023-04-13T10:20:24Z,RT046206,Exit
2023-04-13T10:20:24Z,RT029305,Entry
2023-04-13T10:21:23Z,RT046205,Entry
2023-04-13T10:21:53Z,RT046204,Exit
2023-04-13T10:22:31Z,RT029301,Entry
2023-04-13T10:24:15Z,LBCTR,Entry
2023-04-13T10:24:27Z,RT061806,Exit
2023-04-13T10:26:13Z,LBCHN,Exit
2023-04-13T10:26:42Z,RT061806,Exit
2023-04-13T10:27:02Z,RT046205,Entry
2023-04-13T10:28:26Z,RT046205,Entry
2023-04-13T10:28:34Z,LBCTR,Entry
2023-04-13T10:29:48Z,RT046206,Exit
2023-04-13T10:29:56Z,LBCTR,Entry
2023-04-13T10:30:15Z,RT061802,Exit
2023-04-13T10:30:52Z,RT046201,Entry
2023-04-13T10:30:57Z,RT061805,Entry
2023-04-13T10:31:36Z,RT061802,Exit
2023-04-13T10:33:47Z,RT061806,Exit
2023-04-13T10:34:19Z,RT046206,Exit
2023-04-13T10:34:24Z,RT046204,Exit
2023-04-13T10:35:03Z,LBCTR,Exit
2023-04-13T10:35:06Z,RT029306,Exit
2023-04-13T10:35:43Z,RT061805,Entry
2023-04-13T10:37:23Z,LBCTR,Entry
2023-04-13T10:38:32Z,RT046208,Exit
2023-04-13T10:41:02Z,RT061805,Entry
2023-04-13T10:41:30Z,LBCTR,Exit
2023-04-13T10:42:31Z,RT046205,Entry
2023-04-13T10:42:59Z,RT046205,Entry
2023-04-13T10:43:12Z,RT046205,Entry
2023-04-13T10:43:55Z,RT029302,Exit
2023-04-13T10:44:11Z,RT061805,Entry
2023-04-13T10:46:07Z,RT046204,Exit
2023-04-13T10:46:22Z,LBCHN,Exit
2023-04-13T10:46:33Z,RT029302,Exit
2023-04-13T10:48:25Z,RT029301,Entry
2023-04-13T10:49:45Z,LBCTR,Entry
2023-04-13T10:50:12Z,RT046205,Entry
2023-04-13T10:51:54Z,RT061801,Entry
2023-04-13T10:53:20Z,RT046204,Exit
2023-04-13T10:53:48Z,RT046201,Entry
2023-04-13T10:54:05Z,RT061806,Exit
2023-04-13T10:54:48Z,RT061801,Entry
2023-04-13T10:55:50Z,RT046205,Entry
2023-04-13T10:57:04Z,RT061806,Exit
2023-04-13T10:57:55Z,RT029305,Entry
2023-04-13T10:58:21Z,RT046206,Exit
2023-04-13T10:59:21Z,RT046206,Exit
2023-04-13T10:59:27Z,RT046205,Entry
2023-04-13T10:59:53Z,RT029306,Exit
2023-04-13T11:00:46Z,RT046206,Exit
2023-04-13T11:01:20Z,RT046205,Entry
2023-04-13T11:02:31Z,RT046204,Exit
2023-04-13T11:03:01Z,RT029305,Entry
2023-04-13T11:05:22Z,RT046204,Exit
2023-04-13T11:05:40Z,RT061806,Exit
2023-04-13T11:05:46Z,RT061802,Exit
2023-04-13T11:09:11Z,RT046205,Entry
2023-04-13T11:10:58Z,RT061801,Entry
2023-04-13T11:12:08Z,RT029302,Exit
2023-04-13T11:14:59Z,RT061806,Exit
2023-04-13T11:16:11Z,RT046206,Exit
2023-04-13T11:20:07Z,LBCTR,Entry
2023-04-13T11:20:13Z,RT046204,Exit
2023-04-13T11:21:32Z,RT061806,Exit
2023-04-13T11:26:54Z,RT046205,Entry
2023-04-13T11:26:55Z,RT029302,Exit
2023-04-13T11:28:05Z,RT046206,Exit
2023-04-13T11:29:09Z,RT046206,Exit
2023-04-13T11:30:49Z,RT046206,Exit
2023-04-13T11:33:54Z,LBCTR,Exit
2023-04-13T11:33:59Z,RT046206,Exit
2023-04-13T11:34:29Z,RT061801,Entry
2023-04-13T11:34:45Z,LBCTR,Exit
2023-04-13T11:35:20Z,RT061806,Exit
2023-04-13T11:36:54Z,RT061805,Entry
2023-04-13T11:37:42Z,RT046205,Entry
2023-04-13T11:38:00Z,RT046206,Exit
2023-04-13T11:38:44Z,RT046205,Entry
2023-04-13T11:43:16Z,RT046205,Entry
2023-04-13T11:44:16Z,RT046206,Exit
2023-04-13T11:45:47Z,RT029301,Entry
2023-04-13T11:47:01Z,RT046205,Entry
2023-04-13T11:47:31Z,LBCTR,Exit
2023-04-13T11:48:03Z,RT046206,Exit
2023-04-13T11:50:27Z,RT046201,Entry
2023-04-13T11:52:48Z,RT046201,Entry
2023-04-13T11:53:59Z,RT029302,Exit
2023-04-13T11:54:47Z,RT061802,Exit
2023-04-13T11:55:13Z,LBCTR,Entry
2023-04-13T11:55:47Z,RT029306,Exit
2023-04-13T11:56:08Z,RT046206,Exit
2023-04-13T11:57:06Z,LBCTR,Exit
2023-04-13T11:59:31Z,RT061806,Exit
2023-04-13T12:00:25Z,LBCHN,Exit
2023-04-13T12:00:36Z,RT046206,Exit
2023-04-13T12:00:39Z,RT061806,Exit
2023-04-13T12:01:43Z,RT046201,Entry
2023-04-13T12:02:31Z,RT046206,Exit
2023-04-13T12:02:33Z,RT061801,Entry
2023-04-13T12:03:45Z,RT046206,Exit
2023-04-13T12:07:34Z,RT046202,Exit
2023-04-13T12:07:37Z,LBCTR,Exit
2023-04-13T12:12:26Z,RT046203,Entry
2023-04-13T12:12:33Z,RT046205,Entry
2023-04-13T12:13:52Z,RT046204,Exit
2023-04-13T12:14:04Z,LBCTR,Entry
2023-04-13T12:14:07Z,RT046206,Exit
2023-04-13T12:17:59Z,LBCTR,Exit
2023-04-13T12:18:28Z,RT046203,Entry
2023-04-13T12:20:40Z,RT046205,Entry
2023-04-13T12:24:44Z,RT046206,Exit
2023-04-13T12:30:09Z,LBCTR,Exit
2023-04-13T12:31:12Z,RT046204,Exit
2023-04-13T12:33:49Z,RT046204,Exit
2023-04-13T12:35:09Z,RT046201,Entry
2023-04-13T12:35:36Z,LBCTR,Entry
2023-04-13T12:37:30Z,LBCTR,Exit
2023-04-13T12:39:35Z,RT046206,Exit
2023-04-13T12:40:27Z,LBCTR,Exit
2023-04-13T12:42:17Z,RT046204,Exit
2023-04-13T12:42:49Z,LBCTR,Exit
2023-04-13T12:43:03Z,RT046202,Exit
2023-04-13T12:43:09Z,RT046204,Exit
2023-04-13T12:44:51Z,RT046202,Exit
2023-04-13T12:45:20Z,RT046206,Exit
2023-04-13T12:45:24Z,RT046204,Exit
2023-04-13T12:45:47Z,RT046204,Exit
2023-04-13T12:48:27Z,RT046204,Exit
2023-04-13T12:48:32Z,RT046202,Exit
2023-04-13T12:49:08Z,RT046202,Exit
2023-04-13T12:50:21Z,LBCTR,Exit
2023-04-13T12:52:04Z,LBCTR,Exit
2023-04-13T12:52:07Z,RT046206,Exit
2023-04-12T23:41:40Z,RT046205,Entry
2023-04-12T23:46:52Z,RT046207,Entry
2023-04-13T00:19:44Z,RT046207,Entry
2023-04-13T00:24:56Z,RT046207,Entry
2023-04-13T00:28:54Z,RT046201,Entry
2023-04-13T00:35:27Z,RT061805,Entry
2023-04-13T00:56:31Z,RT046205,Entry
2023-04-13T00:56:39Z,LBCTR,Entry
2023-04-13T00:57:09Z,LBCTR,Entry
2023-04-13T00:57:37Z,RT046201,Entry
2023-04-13T00:57:58Z,LBCTR,Entry
2023-04-13T00:58:05Z,RT046203,Entry
2023-04-13T00:58:08Z,RT046201,Entry
2023-04-13T00:58:27Z,RT046205,Entry
2023-04-13T00:58:33Z,RT046201,Entry
2023-04-13T00:58:37Z,RT046201,Entry
2023-04-13T00:58:42Z,RT046205,Entry
2023-04-13T00:58:52Z,RT046201,Entry
2023-04-13T00:59:17Z,RT046205,Entry
2023-04-13T01:01:30Z,RT046205,Entry
2023-04-13T01:04:45Z,RT046205,Entry
2023-04-13T01:07:25Z,RT046201,Entry
2023-04-13T01:07:30Z,RT046205,Entry
2023-04-13T01:11:26Z,RT046203,Entry
2023-04-13T01:12:52Z,RT046202,Exit
2023-04-13T01:15:10Z,RT046203,Entry
2023-04-13T01:16:05Z,RT046205,Entry
2023-04-13T01:17:21Z,LBCTR,Entry
2023-04-13T01:19:47Z,RT046203,Entry
2023-04-13T01:20:52Z,RT046205,Entry
2023-04-13T01:26:02Z,RT046205,Entry
2023-04-13T01:26:38Z,RT046205,Entry
